ID,DATA_G1_ADD,RSLT_G1_ADD,INDEX,CT,IS_FIRST_INPUT,IS_SECOND_INPUT,CIRCUIT_SELECTOR_G1_ADD,CIRCUIT_SELECTOR_C1_MEMBERSHIP,LIMB
1,0,1,5,5,0,0,1,0,0x12899f9de1d6d474da2aecdd5a632012
1,0,1,6,6,0,0,1,0,0x02e54c407b7c6e1d80f198eb2e2e2a28
1,0,1,7,7,0,0,1,0,0x4eaa851346c11bced91fb4906c70e2f4
2,1,0,0,0,1,0,1,0,0x00000000000000000000000000000000
2,1,0,1,1,1,0,1,0,0x00000000000000000000000000000000
2,1,0,2,2,1,0,1,0,0x00000000000000000000000000000000
2,1,0,3,3,1,0,1,0,0x00000000000000000000000000000000
2,1,0,4,4,1,0,1,0,0x00000000000000000000000000000000
2,1,0,5,5,1,0,1,0,0x00000000000000000000000000000000
2,1,0,6,6,1,0,1,0,0x00000000000000000000000000000000
2,1,0,7,7,1,0,1,0,0x00000000000000000000000000000000
2,1,0,8,0,0,1,1,0,0x00000000000000000000000000000000
2,1,0,9,1,0,1,1,0,0x158a2c5c572c82b63a56f3694ccd1e89
2,1,0,10,2,0,1,1,0,0x6384e83f3e1afe261285fd285b3305e9
2,1,0,11,3,0,1,1,0,0xdc180e87a819e8af27e74ee31d8cb62a
2,1,0,12,4,0,1,1,0,0x00000000000000000000000000000000
2,1,0,13,5,0,1,1,0,0x174b991fc51f383fb5997b6f5e57e24e
2,1,0,14,6,0,1,1,0,0xb32a577be14e313419c1bf87bf4e328e
2,1,0,15,7,0,1,1,0,0x923e0f6d080dae66aa0f58539e8df361
2,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
2,0,1,1,1,0,0,1,0,0x158a2c5c572c82b63a56f3694ccd1e89
2,0,1,2,2,0,0,1,0,0x6384e83f3e1afe261285fd285b3305e9
2,0,1,3,3,0,0,1,0,0xdc180e87a819e8af27e74ee31d8cb62a
2,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
2,0,1,5,5,0,0,1,0,0x174b991fc51f383fb5997b6f5e57e24e
2,0,1,6,6,0,0,1,0,0xb32a577be14e313419c1bf87bf4e328e
2,0,1,7,7,0,0,1,0,0x923e0f6d080dae66aa0f58539e8df361
3,1,0,0,0,1,0,0,0,0x00000000000000000000000000000000
3,1,0,1,1,1,0,0,0,0x00000000000000000000000000000000
3,1,0,2,2,1,0,0,0,0x00000000000000000000000000000000
3,1,0,3,3,1,0,0,0,0x00000000000000000000000000000000
3,1,0,4,4,1,0,0,0,0x00000000000000000000000000000000
3,1,0,5,5,1,0,0,0,0x00000000000000000000000000000000
3,1,0,6,6,1,0,0,0,0x00000000000000000000000000000000
3,1,0,7,7,1,0,0,0,0x00000000000000000000000000000000
3,1,0,8,0,0,1,0,1,0x00000000000000000000000000000000
3,1,0,9,1,0,1,0,1,0x0bea5b55af00b71ff8c792b5d8310096
3,1,0,10,2,0,1,0,1,0xf0b2706a4146c9dd2286edadee5ea60b
3,1,0,11,3,0,1,0,1,0x8ee28a3cad28751551a7bb8001282278
3,1,0,12,4,0,1,0,1,0x00000000000000000000000000000000
3,1,0,13,5,0,1,0,1,0x11607c50269944cb6dde8f5b695ada42
3,1,0,14,6,0,1,0,1,0xbccf4d14d01ba4eadc712e6c5cba9dfd
3,1,0,15,7,0,1,0,1,0xd2f248574f7d3bbb5e86862aedd21feb
3,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
3,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
3,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
3,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
3,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
3,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
3,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
3,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
4,1,0,0,0,1,0,1,0,0x00000000000000000000000000000000
4,1,0,1,1,1,0,1,0,0x07c4cee42d435ec89e384671a2101d4c
4,1,0,2,2,1,0,1,0,0x379bf79fd963ae22aa2e571c8e2ed6f3
4,1,0,3,3,1,0,1,0,0x90675adebbf6f141f5b5f12e134f304f
4,1,0,4,4,1,0,1,0,0x00000000000000000000000000000000
4,1,0,5,5,1,0,1,0,0x069365df4e7ebb265747bc985c43e9c6
4,1,0,6,6,1,0,1,0,0x172709f95773f4a92d46a5acc910cf82
4,1,0,7,7,1,0,1,0,0xd510279dc478d1fc51e560123634a7b4
4,1,0,8,0,0,1,1,0,0x00000000000000000000000000000000
4,1,0,9,1,0,1,1,0,0x00000000000000000000000000000000
4,1,0,10,2,0,1,1,0,0x00000000000000000000000000000000
4,1,0,11,3,0,1,1,0,0x00000000000000000000000000000000
4,1,0,12,4,0,1,1,0,0x00000000000000000000000000000000
4,1,0,13,5,0,1,1,0,0x00000000000000000000000000000000
4,1,0,14,6,0,1,1,0,0x00000000000000000000000000000000
4,1,0,15,7,0,1,1,0,0x00000000000000000000000000000000
4,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
4,0,1,1,1,0,0,1,0,0x07c4cee42d435ec89e384671a2101d4c
4,0,1,2,2,0,0,1,0,0x379bf79fd963ae22aa2e571c8e2ed6f3
4,0,1,3,3,0,0,1,0,0x90675adebbf6f141f5b5f12e134f304f
4,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
4,0,1,5,5,0,0,1,0,0x069365df4e7ebb265747bc985c43e9c6
4,0,1,6,6,0,0,1,0,0x172709f95773f4a92d46a5acc910cf82
4,0,1,7,7,0,0,1,0,0xd510279dc478d1fc51e560123634a7b4
5,1,0,0,0,1,0,1,0,0x00000000000000000000000000000000
5,1,0,1,1,1,0,1,0,0x105c10842f4a2a4813da16a4ae7fbb3e
5,1,0,2,2,1,0,1,0,0x966f50915e38756ba13014225b960000
5,1,0,3,3,1,0,1,0,0x39bc44b5d65335c2ce8d26035aad0004
5,1,0,4,4,1,0,1,0,0x00000000000000000000000000000000
5,1,0,5,5,1,0,1,0,0x0e7a0be4163e96d4191a45b40930048b
5,1,0,6,6,1,0,1,0,0xa488149483999c3aef1775677db231e9
5,1,0,7,7,1,0,1,0,0x028384d3c608afc70f5bd7b243a8baa1
5,1,0,8,0,0,1,1,0,0x00000000000000000000000000000000
5,1,0,9,1,0,1,1,0,0x01dd8b7b8b33ab745cf2f75a184bd544
5,1,0,10,2,0,1,1,0,0x861d7bc6293111509070f52a9c038ae1
5,1,0,11,3,0,1,1,0,0x41fcabc4595bc3f5ee3df7c9714576e3
5,1,0,12,4,0,1,1,0,0x00000000000000000000000000000000
5,1,0,13,5,0,1,1,0,0x130210e99ea82a7b20de74d3744501eb
5,1,0,14,6,0,1,1,0,0x7ad09e1dc1e21348f8327fdbe67d54a1
5,1,0,15,7,0,1,1,0,0x232ec14f19fd54674e818acf792b9c73
5,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
5,0,1,1,1,0,0,1,0,0x076b4991898d42fd57dfb476eb568c29
5,0,1,2,2,0,0,1,0,0xcfb11c17b97de94516e53062e52dc3d6
5,0,1,3,3,0,0,1,0,0xda430d401f6e1602b3ce82dc809ef12f
5,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
5,0,1,5,5,0,0,1,0,0x00c6af1475532fb16f88bb843d42ef3a
5,0,1,6,6,0,0,1,0,0x3aa68c2b43d686670984aa2ecf15d6bc
5,0,1,7,7,0,0,1,0,0x090c3c82773c58a35ed059acc036d1d3
6,1,0,0,0,1,0,1,0,0x00000000000000000000000000000000
6,1,0,1,1,1,0,1,0,0x0664c6e00584083cf791c07775bb4bdd
6,1,0,2,2,1,0,1,0,0xb3912b75ab6b2e88bde09d98b2e7f971
6,1,0,3,3,1,0,1,0,0xd2b7610f139898d7ead93a4dba86afa7
6,1,0,4,4,1,0,1,0,0x00000000000000000000000000000000
6,1,0,5,5,1,0,1,0,0x0869abf0b8afe2365afb272320e26bea
6,1,0,6,6,1,0,1,0,0xb24478a1880fcf18e1eb4d3b2286f49d
6,1,0,7,7,1,0,1,0,0x07b8da52b10e39cc4a44953142ed78ea
6,1,0,8,0,0,1,1,0,0x00000000000000000000000000000000
6,1,0,9,1,0,1,1,0,0x0ea19863238cbb699dc8f059668a314f
6,1,0,10,2,0,1,1,0,0x281d15617b83e465c06a1f13063c4ba4
6,1,0,11,3,0,1,1,0,0x32041df6bc51dce3ef5e8e25d163442c
6,1,0,12,4,0,1,1,0,0x00000000000000000000000000000000
6,1,0,13,5,0,1,1,0,0x0957d30dd81b752c6a7340e1cc5ae1b4
6,1,0,14,6,0,1,1,0,0x5cc922f423bcbcb55d92106ee9c7dc86
6,1,0,15,7,0,1,1,0,0xbfa9d20850838bcf9d3b9652d98ff381
6,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
6,0,1,1,1,0,0,1,0,0x03632ced1b0600e500e719b0bc7c8245
6,0,1,2,2,0,0,1,0,0xb759257d49e8cff0d90c6e00215f83aa
6,0,1,3,3,0,0,1,0,0x0b635bd243f8b41dab00ae7e2a8accf8
6,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
6,0,1,5,5,0,0,1,0,0x198ac8dc057ff896244f15b59f3f736b
6,0,1,6,6,0,0,1,0,0x53381efafb0fda8d927043b0d33aa6a1
6,0,1,7,7,0,0,1,0,0xa3e9cd1a4b6d4179567ef31bd594cdc3
7,1,0,0,0,1,0,0,0,0x00000000000000000000000000000000
7,1,0,1,1,1,0,0,0,0x128ff54425f37e934539de067415d161
7,1,0,2,2,1,0,0,0,0x89356d742b096d7ffbf559c1220abd5b
7,1,0,3,3,1,0,0,0,0xc3301d23b07af4af027c437cee740328
7,1,0,4,4,1,0,0,0,0x00000000000000000000000000000000
7,1,0,5,5,1,0,0,0,0x196d8217bd8e9cb5a4f34b549c474aae
7,1,0,6,6,1,0,0,0,0x72336dade1130894d4f000cdcf998249
7,1,0,7,7,1,0,0,0,0xfe8176d526a2acddb7789f14998b988a
7,1,0,8,0,0,1,0,1,0x00000000000000000000000000000000
7,1,0,9,1,0,1,0,1,0x0c52f569a09c8ab889c0eff378126241
7,1,0,10,2,0,1,0,1,0x1fa4bb066db6d31216e83efe2846ec52
7,1,0,11,3,0,1,0,1,0x1347cec1f915b23d3ac2d79db22df062
7,1,0,12,4,0,1,0,1,0x00000000000000000000000000000000
7,1,0,13,5,0,1,0,1,0x123c0117e74f8d1f440800f430d4f171
7,1,0,14,6,0,1,0,1,0x68c1f38d991926e98d994b9e8e678e8b
7,1,0,15,7,0,1,0,1,0x70818be0f38e4524a6a12c1b37c67332
7,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
7,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
7,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
7,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
7,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
7,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
7,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
7,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
8,1,0,0,0,1,0,1,0,0x00000000000000000000000000000000
8,1,0,1,1,1,0,1,0,0x0d6312dfe3e0d481c3f501308f6c53ce
8,1,0,2,2,1,0,1,0,0x72ccb132e6e69b81328e0f87486367a0
8,1,0,3,3,1,0,1,0,0x1ec5e2f890a13506f26880a08e687bf7
8,1,0,4,4,1,0,1,0,0x00000000000000000000000000000000
8,1,0,5,5,1,0,1,0,0x04bc5b2937cdb5e4bbd07ff6825ab38d
8,1,0,6,6,1,0,1,0,0x5f1aab72bd362f589c685d06ef8710f3
8,1,0,7,7,1,0,1,0,0x9f18437c38628d84988edb77c4418e08
8,1,0,8,0,0,1,1,0,0x00000000000000000000000000000000
8,1,0,9,1,0,1,1,0,0x00000000000000000000000000000000
8,1,0,10,2,0,1,1,0,0x00000000000000000000000000000000
8,1,0,11,3,0,1,1,0,0x00000000000000000000000000000000
8,1,0,12,4,0,1,1,0,0x00000000000000000000000000000000
8,1,0,13,5,0,1,1,0,0x00000000000000000000000000000000
8,1,0,14,6,0,1,1,0,0x00000000000000000000000000000000
8,1,0,15,7,0,1,1,0,0x00000000000000000000000000000000
8,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
8,0,1,1,1,0,0,1,0,0x0d6312dfe3e0d481c3f501308f6c53ce
8,0,1,2,2,0,0,1,0,0x72ccb132e6e69b81328e0f87486367a0
8,0,1,3,3,0,0,1,0,0x1ec5e2f890a13506f26880a08e687bf7
8,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
8,0,1,5,5,0,0,1,0,0x04bc5b2937cdb5e4bbd07ff6825ab38d
8,0,1,6,6,0,0,1,0,0x5f1aab72bd362f589c685d06ef8710f3
8,0,1,7,7,0,0,1,0,0x9f18437c38628d84988edb77c4418e08
9,1,0,0,0,1,0,1,0,0x00000000000000000000000000000000
9,1,0,1,1,1,0,1,0,0x11dfcd4ae0f6d864757ab94cd751ce58
9,1,0,2,2,1,0,1,0,0xc1faad7c878c4a4d819ef11671e9f0d9
9,1,0,3,3,1,0,1,0,0x15c928e3658da892133d50be3a5ff4a9
9,1,0,4,4,1,0,1,0,0x00000000000000000000000000000000
9,1,0,5,5,1,0,1,0,0x171c05d87fedf9845cefc7e05f255de2
9,1,0,6,6,1,0,1,0,0xfa5ef71b8551c89e482718c840b2d5f1
9,1,0,7,7,1,0,1,0,0xe1e3328001663eaebaafb443437084c4
9,1,0,8,0,0,1,1,0,0x00000000000000000000000000000000
9,1,0,9,1,0,1,1,0,0x0d51f89c702b2b2e41519a52f081a6e2
9,1,0,10,2,0,1,1,0,0xcced842b4b5bfacacb13c76e25000736
9,1,0,11,3,0,1,1,0,0x8138c2b6b57aa4da91da86af8f9ea43a
9,1,0,12,4,0,1,1,0,0x00000000000000000000000000000000
9,1,0,13,5,0,1,1,0,0x00b66e35641a6242d6ab92bd7a448fe1
9,1,0,14,6,0,1,1,0,0x4c893a7320cdc68134d2c41be8b7a548
9,1,0,15,7,0,1,1,0,0x8e83c446515b4904bee549d4e34f088c
9,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
9,0,1,1,1,0,0,1,0,0x1289b0a5c44baadc424f9377e4245941
9,0,1,2,2,0,0,1,0,0x9bfb01df3d04e7a42f63afbc57fcf8c1
9,0,1,3,3,0,0,1,0,0xa1244a0ed8d991fdfbee445b0510fa05
9,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
9,0,1,5,5,0,0,1,0,0x0f9346b1283f9b65c55483b95162605b
9,0,1,6,6,0,0,1,0,0x1fa8a99c61134499e59d182eb38db0f3
9,0,1,7,7,0,0,1,0,0x739451763f4729916288bf04fa371c40
10,1,0,0,0,1,0,1,0,0x00000000000000000000000000000000
10,1,0,1,1,1,0,1,0,0x0b33534d82bd77bba6477eada1ae383b
10,1,0,2,2,1,0,1,0,0xa46d835b3814b316eb83f95d55be20db
10,1,0,3,3,1,0,1,0,0x181fb6da891fa13124002d305c79e41c
10,1,0,4,4,1,0,1,0,0x00000000000000000000000000000000
10,1,0,5,5,1,0,1,0,0x199761aec728c518943c476f18091afe
10,1,0,6,6,1,0,1,0,0x876049539b1b5886e45839c3bd66a555
10,1,0,7,7,1,0,1,0,0xd960955fe9cf66e0c8e2b2710d02ade8
10,1,0,8,0,0,1,1,0,0x00000000000000000000000000000000
10,1,0,9,1,0,1,1,0,0x006df5dc0a76202efd629c331ec261d9
10,1,0,10,2,0,1,1,0,0x75077ebd494ec765923e8b4f44322c3a
10,1,0,11,3,0,1,1,0,0xd5ea50db8b5eb9dfa9dcd04050256d31
10,1,0,12,4,0,1,1,0,0x00000000000000000000000000000000
10,1,0,13,5,0,1,1,0,0x18256755fcb149aba88343a1ad0ec537
10,1,0,14,6,0,1,1,0,0xdf640822df1f6940bef428e86ad6d861
10,1,0,15,7,0,1,1,0,0x0bd573d23cae9612a09a7e421ff6111a
10,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
10,0,1,1,1,0,0,1,0,0x053a5cb676e8e4f3be3d76e781a87306
10,0,1,2,2,0,0,1,0,0x50240ea7a2317532d749727b1cc0ec11
10,0,1,3,3,0,0,1,0,0x5ef426c454c2b6e12d5dbea56c6284a9
10,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
10,0,1,5,5,0,0,1,0,0x07cc6c528043cbce511d50a9d1f046a1
10,0,1,6,6,0,0,1,0,0x18a2647fe8152b545d7605916f78bd47
10,0,1,7,7,0,0,1,0,0x4c9bfa6145febe94060d2de684370de6
11,1,0,0,0,1,0,0,0,0x00000000000000000000000000000000
11,1,0,1,1,1,0,0,0,0x18bc9fb7d7266f015edf509c304ecc04
11,1,0,2,2,1,0,0,0,0x7aa1c5ded726bdd17dd2bcd7084efd6b
11,1,0,3,3,1,0,0,0,0x2f7a74e8393807bc1302226eb0daee85
11,1,0,4,4,1,0,0,0,0x00000000000000000000000000000000
11,1,0,5,5,1,0,0,0,0x03d0945425a723dddd1d699018281266
11,1,0,6,6,1,0,0,0,0x5dc3733df5ce2354fd8e4330843680ca
11,1,0,7,7,1,0,0,0,0xe1f1ddf86a98d37078f33c3dd79a8e77
11,1,0,8,0,0,1,0,1,0x00000000000000000000000000000000
11,1,0,9,1,0,1,0,1,0x0ba1b1df92080d64cd8f299b06d579c3
11,1,0,10,2,0,1,0,1,0x3ad568d3877556b6e487a238263702e7
11,1,0,11,3,0,1,0,1,0x062b20377df94084a4f6516f78dba2a7
11,1,0,12,4,0,1,0,1,0x00000000000000000000000000000000
11,1,0,13,5,0,1,0,1,0x13e0577493592807827ddbe642979f31
11,1,0,14,6,0,1,0,1,0x4130a575585cc1a1bd5ed5eaab85a022
11,1,0,15,7,0,1,0,1,0xa04cef6e263410a209dd83c5c5607fe9
11,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
11,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
11,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
11,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
11,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
11,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
11,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
11,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
12,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
12,1,0,1,1,1,0,0,1,0x0ea365c33f31bdfa22b4c709463ed6d6
12,1,0,2,2,1,0,0,1,0x4314059ef18266379ae11d26eaef7261
12,1,0,3,3,1,0,0,1,0x078b1ec653f3913293dc86d9f7107c5f
12,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
12,1,0,5,5,1,0,0,1,0x0b89f365dd6b65212d9d319ee1c8634c
12,1,0,6,6,1,0,0,1,0x7eed8112945be5883b841c6e03b2965d
12,1,0,7,7,1,0,0,1,0x2d14246f32e2fdf8696a92bac5d1c25c
12,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
12,1,0,9,1,0,1,0,0,0x00000000000000000000000000000000
12,1,0,10,2,0,1,0,0,0x00000000000000000000000000000000
12,1,0,11,3,0,1,0,0,0x00000000000000000000000000000000
12,1,0,12,4,0,1,0,0,0x00000000000000000000000000000000
12,1,0,13,5,0,1,0,0,0x00000000000000000000000000000000
12,1,0,14,6,0,1,0,0,0x00000000000000000000000000000000
12,1,0,15,7,0,1,0,0,0x00000000000000000000000000000000
12,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
12,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
12,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
12,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
12,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
12,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
12,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
12,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
13,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
13,1,0,1,1,1,0,0,1,0x0ce0f3f15cce3e7466f8fbd752fa5599
13,1,0,2,2,1,0,0,1,0x89f7e77d1e7ac5f5ece004902513b435
13,1,0,3,3,1,0,0,1,0xcd85d029aee613fc61f22ce6e90bc3bf
13,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
13,1,0,5,5,1,0,0,1,0x03e8abc0f578bb274e1225d819a7be0f
13,1,0,6,6,1,0,0,1,0x19cacbe672f975f691a3f8f88ac5fe33
13,1,0,7,7,1,0,0,1,0xe39aedba481726a2337f237e77d93251
13,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
13,1,0,9,1,0,1,0,0,0x0d9fb71140827dee63483654222bb8a6
13,1,0,10,2,0,1,0,0,0xe11720c5115fd33c3e032e8e4d5cc57c
13,1,0,11,3,0,1,0,0,0x66858b82c833a776f7930c59861a66fb
13,1,0,12,4,0,1,0,0,0x00000000000000000000000000000000
13,1,0,13,5,0,1,0,0,0x0ef8a496e5b82bdc53254a12d202eb5e
13,1,0,14,6,0,1,0,0,0xc8d2b5af6e58339962f1fc9073f71719
13,1,0,15,7,0,1,0,0,0x2ec0ca4ca7d6bd947b419793f47ec65c
13,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
13,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
13,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
13,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
13,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
13,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
13,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
13,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
14,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
14,1,0,1,1,1,0,0,1,0x1454982fd0bf9f65cee1a555a6990ac2
14,1,0,2,2,1,0,0,1,0xcf8d9b522f8d1bd592c7c696af0cf1c5
14,1,0,3,3,1,0,0,1,0x7919eb8150fc3c3532f38002f072c10e
14,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
14,1,0,5,5,1,0,0,1,0x1503e6b26f8e2ce4e325c577511957dc
14,1,0,6,6,1,0,0,1,0x7a767694d978ba8b82274db4d732f5ba
14,1,0,7,7,1,0,0,1,0x95a6e216ea84bb264389dd60973316ad
14,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
14,1,0,9,1,0,1,0,0,0x052345afc4a2488185cfdfb058d7e4c8
14,1,0,10,2,0,1,0,0,0x2c8ad265bd0bff858b3c7fcdb411cd54
14,1,0,11,3,0,1,0,0,0x6ee4b7a653aced26c85fded3faa76d48
14,1,0,12,4,0,1,0,0,0x00000000000000000000000000000000
14,1,0,13,5,0,1,0,0,0x088f55631e05d4b4dbe5f906941a2642
14,1,0,14,6,0,1,0,0,0x15746aa0c1b98e5ff81d51d16b310e49
14,1,0,15,7,0,1,0,0,0x9c0f3afe98da73ce682bf3e486b27959
14,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
14,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
14,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
14,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
14,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
14,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
14,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
14,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
15,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
15,1,0,1,1,1,0,0,1,0x077430d52e9f2cfb7c738709612145da
15,1,0,2,2,1,0,0,1,0x2a61d8f7d7d4240953e99c93adfe2d4e
15,1,0,3,3,1,0,0,1,0x8a40d0b367082d7be6676e23179eeb71
15,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
15,1,0,5,5,1,0,0,1,0x056baf634614c909fbadb341a40738c0
15,1,0,6,6,1,0,0,1,0x441e4d3205697d43d211fe4a80660a5a
15,1,0,7,7,1,0,0,1,0x7fd9c301cc3daabfb6694e74299b0a8c
15,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
15,1,0,9,1,0,1,0,0,0x03e7d1d241baa3f23ec0f5793cea0f4f
15,1,0,10,2,0,1,0,0,0xf99edc158debcf40175a822553f84e5c
15,1,0,11,3,0,1,0,0,0x98b1a7399771391d6f98812cac37ce06
15,1,0,12,4,0,1,0,0,0x00000000000000000000000000000000
